question_id,explanation
2022_nrs_22_pm096,"開頭手術後の体位は、頭蓋内圧亢進の予防と静脈還流促進のため、頭側を30度程度挙上するのが適切である。仰臥位のままでは頭蓋内圧が上昇しやすく、60度や90度の挙上は過度であり脳灌流圧の低下や循環動態への影響が懸念される。患者の安楽と安全を両立する体位の工夫が重要である。"
2022_nrs_22_pm097,"問題の文脈からCOPD患者の状態が問われている。COPDでは気道閉塞により呼気の延長が特徴的な所見となる。閉塞性換気障害では呼気時に気道が虚脱し、空気のとらえ込み（air trapping）が生じるため、呼気に時間がかかる。うつ熱は体温調節障害、高血圧や皮膚掻痒感はCOPDの直接的な所見ではない。"
2022_nrs_22_pm098,"COPD患者に酸素投与を行う際に最も注意すべきはCO2ナルコーシスである。COPD患者は慢性的にCO2が貯留しており、低酸素刺激で呼吸が駆動されている場合がある。高濃度酸素投与により呼吸抑制が生じ、CO2がさらに蓄積してCO2ナルコーシスに至る。酸素投与は低流量（1〜2L/分）から開始し、SpO2を88〜92%に維持する。"
2022_nrs_22_pm099,"COPD患者の退院指導として、肺炎球菌ワクチンの接種と配食サービスの利用が適切である。COPD患者は肺炎のリスクが高いためワクチン接種が推奨される。独居で近隣に手伝いがない状況では配食サービスが有用。水分制限は脱水リスクを高めるため不適切。糖分制限の根拠はない。過度な運動は呼吸困難を悪化させうる。"
2022_nrs_22_pm100,"小児慢性特定疾病医療費助成制度は、18歳未満の児童が対象で、悪性新生物や慢性腎疾患など指定された疾病の医療費を助成する。自立支援医療は精神疾患等、指定難病の医療費助成は原則として成人を対象とする制度（小児慢性から移行する場合あり）、未熟児養育医療は出生時体重2,000g以下等の未熟児が対象である。"
2022_nrs_22_pm101,"終末期の小児がん患者の在宅療養では、幼稚園への登園や食事制限の解除が可能である。QOLを重視し、残された時間を本人の望む生活に近づけることが重要。遊園地等の外出も体調に応じて可能であり一概に否定しない。在宅でも疼痛管理は可能（医療用麻薬の使用等）。兄弟との接触制限は不要で、家族との時間を大切にする。"
2022_nrs_22_pm102,"きょうだいへの病状説明について両親が困難を感じている場合、看護師が同席して説明の機会を設けることが適切である。子どもが自ら尋ねてくるのを待つだけでは不十分。治ると嘘をつくことは信頼関係を損なう。ドナーとなった兄のためにも事実を伝えることが重要であり、説明しないことは長期的に心理的悪影響を及ぼしうる。"
2022_nrs_22_pm103,"気管支喘息の発作強度は、小発作（軽度の喘鳴、日常生活は可能）、中発作（明らかな喘鳴・呼吸困難、会話は可能だが苦しい）、大発作（起座呼吸、会話困難）、呼吸不全に分類される。問題の患者の状態から中発作と判定される。中発作では吸入療法に加え、全身性ステロイド投与や点滴が考慮される。"
2022_nrs_22_pm104,"思春期の患者が母親に反抗的な態度をとっている場合、まずA君に発言の理由を尋ねることが適切である。思春期は自立心が芽生え親への反発が見られる時期であり、入院への不安や母親に心配をかけたくない気持ちの表れである可能性がある。母親からの聴取のみや問題行動としての忠告は信頼関係を損なう。"
2022_nrs_22_pm105,"急性増悪を繰り返す思春期の喘息患者には、服薬管理について本人と話し合うことが最も適切である。吸入を面倒と感じている本人の認識を尊重し、なぜ吸入が重要かを理解してもらい、自己管理能力を高める支援が必要。毎日の運動は発作誘発の可能性があり、お薬手帳の携帯だけでは根本的解決にならない。"
2022_nrs_22_pm106,"産褥1日の経過として、問題に示されたバイタルサインや子宮復古の状態が正常範囲内であれば、正常な経過と判断する。産褥1日では子宮底は臍下1〜2横指程度、悪露は赤色で量は中等度が正常である。貧血や感染徴候、子宮復古不全を示す所見がなければ正常経過として評価する。"
2022_nrs_22_pm107,"冬季の沐浴で注意すべきこととして、着替え用の衣類が冷たくないか事前に確認することが適切である。冷たい衣類は新生児の体温低下を招く。湯に10分も浸けると体力消耗や皮膚の乾燥を招く（5分程度が目安）。湯温は38〜40℃が適切（50℃は熱傷の危険）。室温は23〜25℃程度が適切（30℃は高すぎる）。"
2022_nrs_22_pm108,"産後の避妊法として、性交再開時からコンドームを使用することが適切である。産後は月経再開前でも排卵が起こりうるため、性交再開時から避妊が必要。基礎体温法は産後のホルモン変動で不安定なため適さない。母乳育児中の経口避妊薬は乳汁分泌を抑制するため推奨されない。授乳中でも妊娠する可能性がある。"
2022_nrs_22_pm109,"統合失調症患者の訪問看護で薬の飲み忘れが判明した場合、まず本人と薬を飲み忘れない方法を一緒に話し合うことが優先される。本人の自己管理能力を尊重し、具体的な方法を検討する。父親に管理を任せるのは本人の自律性を損なう。薬剤師への依頼やデイケア再開は次段階の対応である。"
2022_nrs_22_pm110,"薬の副作用（朝の眠気）で日常生活に支障がある場合、主治医に相談することを勧めるのが最も適切である。薬の種類や服用時間の調整は医師の判断で行うべきである。朝の日課を作る、散歩に誘う、父親に起こしてもらうなどは、薬の副作用という根本原因に対処していない。服薬調整により症状改善が期待できる。"
2022_nrs_22_pm111,"父親亡き後の生活を心配する精神障害者と家族に対して、グループホームの利用を提案することが適切である。グループホームは地域で共同生活を送る住居で、日常生活の支援を受けながら自立した生活を目指せる。生活保護は現時点で経済的困窮がなければ不適切。地域移行支援は入院中の患者向け。障害者権利擁護センターは権利侵害への対応である。"
2022_nrs_22_pm112,"高齢者で口唇乾燥、皮膚の弾力低下、頻脈などがある場合、脱水と電解質異常のアセスメントが適切である。脱水は体液量の減少による症状であり、電解質（Na、K等）の異常も同時に生じやすい。貧血はヘモグロビン低下、低栄養はアルブミン低下で判断する。視空間失認は脳の高次機能障害であり、本症例の所見とは合致しない。"
2022_nrs_22_pm113,"日中は比較的穏やかだが夕方から夜間にかけて不穏・見当識障害・焦燥が出現する（日内変動がある）状態はせん妄である。夕方から悪化する「夕暮れ症候群」はせん妄の特徴的パターンである。睡眠時遊行症は徐波睡眠中に起こり日中の意識変容はない。レム睡眠行動障害は夢に関連した異常行動で日中の意識は正常である。"
