question_id,department,exam_year,exam_number,category,subcategory,subtopic,difficulty,question_text,choice_a,choice_b,choice_c,choice_d,choice_e,correct_answer,explanation,has_image,image_url,is_multi_select,source,created_at
2022_nrs_22_am067,nursing,2022,67,5.社会福祉の基本,E.障害者（児）に関する制度,障害者の日常生活及び社会生活を総合的に支援するための法律＜障害者総合支援法＞,3,障害者の日常生活及び社会生活を総合的に支援するための法律＜障害者総合支援法＞に基づき、精神障害者に適用されるのはどれか。,障害基礎年金,一定割合の雇用義務,精神障害者保健福祉手帳,自立支援医療（精神通院医療）,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am068,nursing,2022,68,2.地域・在宅看護における基盤となる概念,B.在宅療養者の権利の保障,個人情報の保護と管理,3,"Aさん（85歳、男性）は1人暮らしで判断能力が不十分である。4親等以内の親族はいない。,,
訪問看護事業所におけるAさんの情報管理で適切なのはどれか。",成年後見人にAさんの訪問看護計画を説明する。,地域の民生委員にAさんの経済状況を知らせる。,Aさんの訪問記録を電子メールに添付して援助者間で共有する。,新たなサービスの利用を検討する他の利用者にAさんのケアプランを見せる。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am069,nursing,2022,69,6.症状・疾患・治療に応じた地域・在宅看護,C.主な治療等に応じた在宅看護,酸素療法,3,"Aさん（80歳、女性）は1人暮らしで、在宅酸素療法＜HOT＞を受けている。訪問看護師はAさんに停電時を想定した避難行動の指導を行うことにした。,,
Aさんの停電時の避難行動で優先度が高いのはどれか。",電気のブレーカーを落とす。,玄関の扉を開けて出口を確保する。,訪問看護ステーションに連絡をする。,酸素濃縮器から酸素ボンベに切り替える。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am070,nursing,2022,70,4.地域・在宅看護実践をめぐる制度の概要,B.地域・在宅看護におけるサービス体系の理解,訪問系サービス,3,介護保険制度における都道府県が指定・監督を行う居宅サービスはどれか。,福祉用具貸与,小規模多機能型居宅介護,定期巡回・随時対応型訪問介護看護,認知症対応型共同生活介護＜グループホーム＞,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am071,nursing,2022,71,7.在宅療養生活を支える看護,D.在宅療養者の清潔を支えるケア,清潔保持のためのケア,3,"Aさん（70歳、男性、要介護1）は脳梗塞の後遺症で左不全麻痺がある。家屋内は杖を使用して移動が可能である。Aさんから「入浴が不安なので安全な方法を教えてほしい」と訪問看護師に相談があった。,,
Aさんへの助言で適切なのはどれか。",手すりは左手で持つ。,左足から浴槽に入る。,浴室内を杖で移動する。,浴槽から出るときは入浴台＜バスボード＞を使う。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am072,nursing,2022,72,1.看護におけるマネジメント,A.看護におけるマネジメントの目的と方法,看護マネジメントの目的とプロセス,3,看護マネジメントのプロセスの「統制」はどれか。,看護職員の仕事への動機付けを行う。,病棟の目標をもとに看護活動の年間計画を立案する。,褥瘡ケアの改善に取り組むための担当チームを構成する。,病棟の1年間の業務評価に基づき看護活動の計画を修正する。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am073,nursing,2022,73,1.看護におけるマネジメント,F.看護師の働き方のマネジメント,看護師等の労働安全衛生,3,職員数が300人の病院の看護師の働き方に関するマネジメントで、労働安全衛生法に基づいて規定されているのはどれか。,1年以内ごとに1回、定期に心理的な負担の程度を把握するための検査を行う。,8時間を超える夜勤の時は1時間以上の休憩時間を確保する。,生理日に就業が著しく困難な場合は休暇の請求ができる。,妊娠中は請求すれば時間外労働が免除される。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am074,nursing,2022,74,3.国際化と看護,A.グローバル化に伴う世界の健康目標と課題,プライマリ・ヘルス・ケア,3,国際協力として5歳未満児死亡率の高い地域に1年間派遣されることになった看護師が、派遣される地域の住民に対して行う活動でプライマリヘルスケアの原則に基づいた活動はどれか。,高度な治療を目的とした活動,医学的研究の遂行を優先した活動,派遣先で入手できる資源を利用した活動,派遣される専門家チームを中心とする活動,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am075,nursing,2022,75,5.感覚器系,C.聴覚,外耳・中耳・内耳の構造,3,音を感知するラセン器＜Corti＜コルチ＞器＞があるのはどれか。,蝸牛管,半規管,鼓　室,鼓　膜,前　庭,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am076,nursing,2022,76,13.泌尿器系,A.尿の生成,糸球体濾過,3,正常な糸球体で濾過される物質はどれか。,フィブリノゲン,ミオグロビン,アルブミン,血小板,赤血球,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am077,nursing,2022,77,14.体温調節,B.体温の調節,熱放散と熱産生,3,冷たい川に飛び込んだときに急激に体温が低下する原因で正しいのはどれか。,対流による体熱の放散,放射による体熱の放散,熱伝導による体熱の放散,代謝による熱エネルギー産生の低下,骨格筋における熱エネルギー産生の低下,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am078,nursing,2022,78,8.内部環境調節機能,B.代謝異常の疾患の病態と診断・治療,糖尿病,3,インスリンを過剰に投与したときに現れる症候で正しいのはどれか。,発　熱,浮　腫,口渇感,顔面紅潮,手足のふるえ,E,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am079,nursing,2022,79,6.循環機能,A.心臓の疾患の病態と診断・治療,弁膜症（大動脈弁疾患、僧帽弁疾患）,3,僧帽弁狭窄症について正しいのはどれか。,弁口面積が拡大する。,左心房内圧が上昇する。,狭心痛を合併することが多い。,弁尖の先天的な3尖化が原因となる。,胸骨右縁第2肋間で心雑音を聴取する。,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am080,nursing,2022,80,6.循環機能,A.心臓の疾患の病態と診断・治療,虚血性心疾患（狭心症、急性冠症候群）,3,"検査の画像を示す。,,
狭心症の手術に最も重要な検査はどれか。",&#160;,&#160;,&#160;,&#160;,&#160;,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am081,nursing,2022,81,14.運動機能,A.運動器系の疾患の病態と診断・治療,変形性関節症,3,変形性膝関節症について正しいのはどれか。,男性に多い。,第一選択は手術療法である。,変形性関節症の中で2番目に多い。,二次性のものが一次性のものより多い。,経時的に進行して10年で半数が悪化する。,E,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am082,nursing,2022,82,9.保健活動の基盤と制度,D.学校保健,感染症対応,3,学校保健安全法で出席停止となる学校感染症のうち、第二種に分類されているのはどれか。,インフルエンザ,細菌性赤痢,ジフテリア,腸チフス,流行性角結膜炎,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am083,nursing,2022,83,3.看護における基本技術,E.フィジカルアセスメント,全身の診察（全身の観察、バイタルサイン）,3,成人におけるバイタルサインで緊急に対応が必要なのはどれか。,脈拍70/分,体温34.4℃,呼吸数14/分,血圧130/80mmHg,グラスゴー・コーマ・スケール＜GCS＞15点,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am084,nursing,2022,84,3.高齢者の健康,B.老年期における身体機能の変化,泌尿器系,3,老化による尿の生成と排尿機能の変化はどれか。,排尿回数の減少,膀胱容量の増加,夜間尿量の減少,残尿量の増加,尿比重の上昇,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am085,nursing,2022,85,7.公衆衛生における感染症と対策,A.感染症の基本,予防接種,3,定期予防接種について正しいのはどれか。,BCG接種前にツベルクリン反応を実施する。,ロタウイルスワクチンは不活化ワクチンである。,ポリオウイルスワクチンの定期接種は廃止された。,麻疹ウイルスワクチンは就学までに4回接種する。,ヒトパピローマウイルス＜HPV＞ワクチンは筋肉内注射する。,E,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am086,nursing,2022,86,12.神経機能,C.感覚器系の疾患の病態と診断・治療,視覚障害（白内障、緑内障、網膜剥離、網膜症）,3,緑内障について正しいのはどれか。2つ選べ。,眼球が突出する。,視神経が萎縮する。,硝子体が混濁する。,眼底に出血がみられる。,眼圧の上昇が原因となる。,B,E,,false,,true,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am087,nursing,2022,87,7.高齢者に特有な症候・疾患・障害と看護,D.高齢者に特有な疾患・障害の予防と看護,脱水症,3,高齢者に脱水が起こりやすくなる要因はどれか。2つ選べ。,骨量の減少,筋肉量の減少,細胞内液量の減少,渇中枢の感受性の亢進,抗利尿ホルモンの反応性の亢進,B,C,,false,,true,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am088,nursing,2022,88,6.精神保健医療福祉の変遷と法や施策,C.精神保健及び精神障害者福祉に関する法律＜精神保健福祉法＞の運用,入院形態,3,精神保健及び精神障害者福祉に関する法律＜精神保健福祉法＞に基づく入院形態で正しいのはどれか。2つ選べ。,応急入院は72時間以内に限られている。,緊急措置入院中の患者は本人と家族が希望すれば退院できる。,措置入院中の患者は精神医療審査会へ退院請求を申し出ることができる。,精神保健指定医は任意入院中の患者について入院継続を必要と判断しても、退院を制限できない。,医療保護入院のためには入院の必要性に関する2名の精神保健指定医の一致した判断が必要である。,A,C,,false,,true,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am089,nursing,2022,89,1.看護におけるマネジメント,B.医療・看護における質の保証と評価、改善の仕組み,医療・看護の標準化（標準看護計画、クリニカルパス）,3,クリニカルパスについて正しいのはどれか。2つ選べ。,在宅療養には適用できない。,医療者と患者が治療計画を共有できる。,バリアンス発生の判断は退院日に行う。,多職種間のコミュニケーションが不要になる。,一定の質を保った治療と看護ケアの提供につながる。,B,E,,false,,true,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am090,nursing,2022,90,1.看護におけるマネジメント,B.医療・看護における質の保証と評価、改善の仕組み,医療・看護の質保証と評価,3,看護のアウトカムを評価するために収集する情報はどれか。2つ選べ。,褥瘡発生率,患者の満足度,研修会の開催回数,新人看護師の離職率,退院指導の実施回数,A,B,,false,,true,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am091,nursing,2022,91,14.内部環境（体液量、電解質、酸塩基平衡）調節機能障害のある患者の看護,C.治療を受ける患者への看護,腎移植,3,Aさんの手術直後に観察すべき項目で優先度が高いのはどれか。,尿　量,血糖値,白血球数,シャント音,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am092,nursing,2022,92,14.内部環境（体液量、電解質、酸塩基平衡）調節機能障害のある患者の看護,D.病期や機能障害に応じた看護,腎移植術後,3,"Aさんは術前からタクロリムスなど複数の免疫抑制薬を服用している。Aさんは「移植したら免疫抑制薬を飲む必要があることは分かっているのですが、退院後は何に気を付ければよいですか」と看護師に質問した。,,
Aさんへの看護師の説明で適切なのはどれか。",「犬は今まで通り室内で飼育できます」,「グレープフルーツは摂取しないでください」,「感染予防のため風疹のワクチン接種をしてください」,「薬を飲み忘れたときは2回分をまとめて服用してください」,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
